기준연도,종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
2021,256940,킵스파마,-26.66,-17.38,0.0,-288.86,-380.95,-123.07,53.4,209.76,209.76,65.19,-72.0,-3080.61,0.0,0.0,4260545568.0,0.0456,0.0,0.0,61.7137,0.0,0.0,0.0,0.0,0.0,13100,262934046345
2021,257370,피엔티엠에스,-27.01,-10.0,0.0,-39.5,-41.87,-45.64,170.21,89.71,89.71,37.01,-33.84,63.88,0.0,0.0,11554370648.0,0.2387,0.0,0.0,9.9689,0.0,0.0,0.0,0.0,0.0,9210,115184008200
2021,257990,나우코스,5.89,1.11,0.0,0.54,0.77,2.43,432.43,76.36,76.36,18.78,-5.41,-93.42,0.0,0.0,45364798105.0,1.4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,258610,케일럼,-39.72,-26.58,0.0,-12.19,-47.41,-64.51,49.43,92.97,92.97,66.92,360.57,-110.39,0.0,0.0,52923301514.0,0.5607,0.0,0.0,3.6922,0.0,0.0,0.0,0.0,0.0,5360,195402531645
2021,258790,소프트캠프,-1.08,-0.52,0.0,5.51,-0.85,11.33,107.53,427.92,427.92,48.19,8.66,-52.7,0.0,0.0,20563915693.0,0.6162,0.0,0.0,0.7347,0.0,28.6,0.0,0.0,0.0,3025,15109062170
2021,258830,세종메디칼,-10.67,-6.5,0.0,-8.52,-32.93,-15.36,64.13,701.79,701.79,60.93,19.36,-221.05,0.0,0.0,18020983102.0,0.1974,0.0,0.0,29.5416,0.0,0.0,0.0,0.0,0.0,7030,532368932038
2021,259630,엠플러스,-15.56,-4.53,0.0,-18.33,-10.55,-140.19,243.71,128.38,128.38,29.09,-51.76,-239.54,0.0,0.0,76481804767.0,0.429,0.0,0.0,2.7409,0.0,0.0,0.0,0.0,0.0,17150,209631382978
2021,259960,크래프톤,11.28,9.23,0.0,0.0,0.0,6396.39,22.28,572.52,572.52,81.78,0.0,-17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.51,0.0,0.0,0.0,460000,21044088105726
2021,260660,알리코제약,6.08,4.07,0.0,3.42,3.52,47.94,49.22,203.9,203.9,67.01,12.3,-54.77,0.0,0.0,140157244560.0,1.1577,0.0,0.0,0.8391,0.0,32.86,0.0,0.0,0.0,7680,117610041841
2021,260930,씨티케이,-2.17,-1.86,0.0,-12.42,-3.38,-142.91,16.58,394.8,394.8,85.78,-7.36,-2809.11,0.0,0.0,115056022882.0,0.5523,0.0,0.0,1.9828,0.0,0.0,0.0,0.0,0.0,11800,228133333333
2021,260970,에스앤디,11.16,9.25,0.0,14.95,12.53,91.78,20.67,500.98,500.98,82.87,8.6,0.59,0.0,0.0,61401611130.0,0.738,0.0,0.0,0.9024,0.0,7.59,0.0,0.0,0.0,19150,55409965635
2021,261200,덴티스,0.38,0.11,0.0,0.71,0.19,4.69,258.5,130.59,130.59,27.89,40.72,103.91,0.0,0.0,65740648196.0,0.5671,0.0,0.0,2.1422,0.0,478.86,0.0,0.0,0.0,8900,140827309236
2021,261780,아리바이오LAB,-46.5,-28.2,0.0,-1216.93,-3684.01,-60.85,64.87,250.33,250.33,60.65,542.7,-43.69,0.0,0.0,500000000.0,0.0077,0.0,0.0,642.8193,0.0,0.0,0.0,0.0,0.0,11100,321409638554
2021,262260,에이프로,-2.16,-1.28,0.0,-7.85,-2.09,-48.28,68.72,181.17,181.17,59.27,25.6,-542.05,0.0,0.0,61532265490.0,0.6145,0.0,0.0,8.5227,0.0,0.0,0.0,0.0,0.0,34800,524423398328
2021,262840,아이퀘스트,8.42,6.62,0.0,23.02,22.47,36.09,27.25,267.42,267.42,78.59,2.67,-25.98,0.0,0.0,15677472778.0,0.2945,0.0,0.0,7.2545,0.0,34.67,0.0,0.0,0.0,10750,113731884057
2021,263020,디케이앤디,-3.67,-1.85,0.0,3.55,-2.62,26.72,98.13,129.96,129.96,50.47,6.41,-47.74,0.0,0.0,75302776961.0,0.7072,0.0,0.0,0.8366,0.0,43.32,0.0,0.0,0.0,4550,63000000000
2021,263050,유틸렉스,-41.06,-26.01,0.0,0.0,0.0,-335.6,57.82,196.08,196.08,63.36,0.0,-34.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22350,822685088633
2021,263540,어스앤에어로스페이스,-485.77,-13.75,0.0,-14.59,-24.83,-29.58,3432.1,61.62,61.62,2.83,20.67,53.03,0.0,0.0,20274726202.0,0.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,263600,덕우전자,4.03,2.29,0.0,2.95,2.4,51.86,75.71,103.32,103.32,56.91,14.54,-55.32,0.0,0.0,175683369859.0,0.9556,0.0,0.0,0.8502,0.0,44.07,0.0,0.0,0.0,9370,149358310626
2021,263690,디알젬,20.58,14.94,0.0,14.45,14.64,123.89,37.77,307.2,307.2,72.59,-19.56,-46.11,0.0,0.0,85750357013.0,1.0203,0.0,0.0,1.586,0.0,12.84,0.0,0.0,0.0,12000,136000000000
2021,263700,케어랩스,1.15,0.63,0.0,0.0,0.0,32.77,83.97,202.89,202.89,54.36,0.0,-45.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.86,0.0,0.0,0.0,10000,194006309148
2021,263720,디앤씨미디어,22.16,17.58,0.0,22.46,22.99,151.46,26.05,380.3,380.3,79.33,16.8,10.89,0.0,0.0,67421822042.0,0.7646,0.0,0.0,7.6128,0.0,35.09,0.0,0.0,0.0,41350,513270571827
2021,263750,펄어비스,8.26,4.38,0.0,0.0,0.0,429.82,88.68,263.25,263.25,53.0,0.0,-72.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.04,0.0,0.0,0.0,138300,8691454746835
2021,263770,유에스티,9.86,7.73,0.0,11.08,8.48,73.24,27.66,277.9,277.9,78.33,30.23,29.71,0.0,0.0,66070308185.0,0.9109,0.0,0.0,1.735,0.0,17.8,0.0,0.0,0.0,4840,114631578947
2021,263800,데이타솔루션,4.21,1.58,0.0,1.03,1.19,10.31,166.1,134.93,134.93,37.58,8.35,87.92,0.0,0.0,100481186660.0,1.3353,0.0,0.0,1.0361,0.0,146.53,0.0,0.0,0.0,6420,104108108108
2021,263810,상신전자,5.3,3.17,0.0,1.32,2.01,13.61,67.04,247.41,247.41,59.87,19.01,-55.59,0.0,0.0,102967730280.0,1.5746,0.0,0.0,0.6479,0.0,68.29,0.0,0.0,0.0,4190,66717692307
2021,263860,지니언스,15.01,11.71,0.0,18.51,19.34,59.07,28.16,315.88,315.88,78.03,19.03,127.92,0.0,0.0,31917740934.0,0.6056,0.0,0.0,3.6136,0.0,21.49,0.0,0.0,0.0,12700,115338270142
2021,263920,휴엠앤씨,-16.33,-14.93,0.0,-13.7,-31.87,-26.55,9.38,747.49,747.49,91.43,-43.75,66.05,0.0,0.0,19387252300.0,0.4684,0.0,0.0,2.3077,0.0,0.0,0.0,0.0,0.0,4555,44739020771
2021,264450,유비쿼스,22.59,17.14,0.0,22.9,20.71,318.52,31.75,410.06,410.06,75.9,25.92,67.99,0.0,0.0,139088362724.0,0.8278,0.0,0.0,2.3991,0.0,11.75,0.0,0.0,0.0,22750,333680880974
2021,264660,씨앤지하이테크,6.44,3.57,0.0,7.23,4.91,73.27,80.43,226.3,226.3,55.42,-14.92,-38.59,0.0,0.0,101402671035.0,0.7276,0.0,0.0,1.3226,0.0,26.78,0.0,0.0,0.0,13800,134112676056
2021,264850,이랜시스,16.88,9.93,0.0,8.8,7.98,68.87,69.99,162.99,162.99,58.83,27.99,61.91,0.0,0.0,78278088163.0,1.2448,0.0,0.0,1.347,0.0,19.07,0.0,0.0,0.0,3480,105439718804
2021,264900,크라운제과,8.16,4.04,0.0,4.16,3.44,158.76,102.16,118.53,118.53,49.47,-0.09,-32.3,0.0,0.0,381212215741.0,1.1745,0.0,0.0,0.3016,0.0,17.57,0.0,0.0,0.0,9180,114975000000
2021,265520,AP시스템,29.85,13.33,0.0,12.16,10.81,643.05,123.83,214.8,214.8,44.68,-10.65,38.96,0.0,0.0,528740970343.0,1.2333,0.0,0.0,0.7174,0.0,9.59,0.0,0.0,0.0,25200,379307053941
2021,265560,영화테크,4.85,3.95,0.0,5.71,6.29,23.2,22.65,517.73,517.73,81.53,15.91,3152.85,0.0,0.0,40624175326.0,0.6291,0.0,0.0,4.8029,0.0,89.25,0.0,0.0,0.0,18250,195112834978
2021,265740,엔에프씨,10.96,8.99,0.0,14.26,15.2,57.64,21.8,197.09,197.09,82.1,21.28,26.52,0.0,0.0,40414881817.0,0.5916,0.0,0.0,6.0094,0.0,44.26,0.0,0.0,0.0,13600,242870147255
2021,267250,HD현대,1.56,0.52,0.0,3.85,0.66,10854.12,201.29,114.69,114.69,33.19,48.9,281.78,0.0,0.0,28158746399000.0,0.7862,0.0,0.0,0.1506,0.0,25.95,0.0,0.0,0.0,53700,4241932191780
2021,267260,HD현대일렉트릭,-5.21,-1.52,0.0,0.54,-1.87,97.36,242.76,111.64,111.64,29.18,-0.3,-86.61,0.0,0.0,1805991746883.0,0.8154,0.0,0.0,0.3972,0.0,234.8,0.0,0.0,0.0,19900,717337669654
2021,267270,HD건설기계,8.17,3.56,0.0,4.89,3.85,1607.09,129.63,164.73,164.73,43.55,37.39,83.8,0.0,0.0,3284339623000.0,0.924,0.0,0.0,0.5917,0.0,24.58,0.0,0.0,0.0,40550,1943236309077
2021,267290,경동도시가스,5.9,2.45,0.0,1.86,1.52,271.32,140.93,117.42,117.42,41.51,34.07,49.61,0.0,0.0,1457154328305.0,1.611,0.0,0.0,0.0914,0.0,24.41,0.0,0.0,0.0,22600,133210114942
2021,267320,나인테크,-22.98,-7.2,0.0,-12.1,-9.35,-76.34,219.15,108.31,108.31,31.33,-4.23,-331.79,0.0,0.0,63080213450.0,0.7702,0.0,0.0,3.8593,0.0,0.0,0.0,0.0,0.0,4240,243445879732
2021,267790,배럴,-19.23,-13.56,0.0,-35.84,-32.47,-77.16,41.77,811.8,811.8,70.53,-19.36,-3.27,0.0,0.0,21528383164.0,0.4176,0.0,0.0,2.8535,0.0,0.0,0.0,0.0,0.0,8000,61430656934
2021,267850,아시아나IDT,16.94,11.87,0.0,4.17,15.09,72.89,42.78,298.64,298.64,70.04,-10.79,-16.82,0.0,0.0,174722677584.0,0.7866,0.0,0.0,1.1498,0.0,36.69,0.0,0.0,0.0,18100,200894396551
2021,267980,매일유업,14.93,7.56,0.0,5.66,4.78,877.97,97.41,326.35,326.35,50.66,6.07,1.51,0.0,0.0,1551869546714.0,1.5808,0.0,0.0,0.3392,0.0,11.51,0.0,0.0,0.0,68700,526405150214
2021,268280,미원에스씨,24.47,18.24,0.0,17.89,15.04,950.32,34.18,301.53,301.53,74.53,42.84,93.12,0.0,0.0,531343052748.0,1.2128,0.0,0.0,2.0561,0.0,12.67,0.0,0.0,0.0,218500,1092500000000
2021,269620,시스웍,-4901.41,-90.23,0.0,-62.38,-497.58,-105.86,5332.36,34.71,34.71,1.84,-13.42,-14555.59,0.0,0.0,16969391158.0,0.1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055,0
2021,270520,앱튼,-3.17,-2.57,0.0,-4.46,-3.7,-11.2,23.63,453.55,453.55,80.89,-17.24,-199.02,0.0,0.0,25134889536.0,0.6933,0.0,0.0,2.5202,0.0,0.0,0.0,0.0,0.0,2735,63345347119
2021,270660,에브리봇,16.53,12.53,0.0,19.81,18.54,101.23,31.92,715.52,715.52,75.8,3.96,-21.85,0.0,0.0,51110135014.0,0.6756,0.0,0.0,9.8062,0.0,51.32,0.0,0.0,0.0,39500,501197625698
2021,270870,뉴트리,20.98,13.42,0.0,8.41,8.03,208.1,56.35,372.42,372.42,63.96,30.67,-8.95,0.0,0.0,247488887691.0,1.67,0.0,0.0,0.7978,0.0,12.05,0.0,0.0,0.0,21950,197436855670
2021,271560,오리온,11.5,8.45,0.0,15.83,11.19,3729.1,36.11,219.62,219.62,73.47,5.64,-0.85,0.0,0.0,2355499705531.0,0.7549,0.0,0.0,1.7369,0.0,13.19,0.0,0.0,0.0,103500,4091195769230
2021,271940,일진하이솔루스,2.92,2.61,0.0,8.33,7.62,98.03,11.85,968.82,968.82,89.41,3.67,-34.97,0.0,0.0,117690718877.0,0.3426,0.0,0.0,16.8157,0.0,205.6,0.0,0.0,0.0,54500,1979053064958
2021,271980,제일약품,-8.95,-3.51,0.0,-1.5,-2.14,-105.3,154.85,128.26,128.26,39.24,1.36,-181.6,0.0,0.0,700693229140.0,1.6429,0.0,0.0,0.7102,0.0,0.0,0.0,0.0,0.0,33850,497607677902
2021,272110,케이엔제이,12.63,5.89,0.0,9.44,11.88,43.93,114.34,165.61,165.61,46.65,9.2,69.25,0.0,0.0,46510956665.0,0.4962,0.0,0.0,2.9591,0.0,42.72,0.0,0.0,0.0,17150,137628750000
2021,272210,한화시스템,4.37,2.51,0.0,5.36,4.68,1120.5,73.87,196.32,196.32,57.51,27.19,20.66,0.0,0.0,2089503039125.0,0.5366,0.0,0.0,1.4466,0.0,41.74,0.0,0.0,0.0,16000,3022710382513
2021,272290,이녹스첨단소재,25.98,17.79,0.0,19.85,16.46,967.26,46.02,237.97,237.97,68.48,44.92,120.66,0.0,0.0,487292463999.0,1.0814,0.0,0.0,1.8884,0.0,10.98,0.0,0.0,0.0,46150,920183333333
2021,272450,진에어,-77.33,-22.2,0.0,-74.94,-54.04,-1852.5,248.25,96.78,96.78,28.72,-9.04,-0.29,0.0,0.0,247191153629.0,0.4109,0.0,0.0,3.5272,0.0,0.0,0.0,0.0,0.0,16700,871885217391
2021,272550,삼양패키징,9.43,4.95,0.0,11.77,7.73,461.46,90.66,103.11,103.11,52.45,6.63,-11.71,0.0,0.0,391946000000.0,0.6399,0.0,0.0,0.9612,0.0,14.48,0.0,0.0,0.0,25000,376750000000
2021,273060,와이즈버즈,6.7,4.62,0.0,14.68,22.14,18.0,45.0,325.16,325.16,68.96,-0.07,40.53,0.0,0.0,12262077188.0,0.2087,0.0,0.0,6.9801,0.0,57.67,0.0,0.0,0.0,1740,85590277777
2021,274090,켄코아에어로스페이스,-76.85,-18.43,0.0,-25.18,-35.93,-137.68,317.03,85.08,85.08,23.98,72.79,-85.35,0.0,0.0,54682087389.0,0.5129,0.0,0.0,3.2988,0.0,0.0,0.0,0.0,0.0,13100,180382874015
2021,275630,에스에스알,6.45,5.85,0.0,15.26,15.47,16.28,10.26,1008.18,1008.18,90.7,3.17,481.11,0.0,0.0,10667534100.0,0.378,0.0,0.0,3.2275,0.0,22.76,0.0,0.0,0.0,6550,34429487179
2021,276040,스코넥,806.62,-69.77,0.0,0.0,0.0,-32.54,-1256.07,57.48,57.48,-8.65,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,276730,한울앤제주,-14.11,-8.83,0.0,-25.14,-28.4,-72.49,59.91,182.99,182.99,62.54,33.79,-64.91,0.0,0.0,28838913173.0,0.3108,0.0,0.0,2.0695,0.0,0.0,0.0,0.0,0.0,2530,59682051282
2021,277070,린드먼아시아,9.95,8.24,0.0,44.62,32.67,72.24,20.82,1262.28,1262.28,82.76,40.18,10.34,0.0,0.0,16192845199.0,0.2522,0.0,0.0,4.6967,0.0,12.06,0.0,0.0,0.0,5550,76052473763
2021,277410,인산가,12.75,7.25,0.0,21.48,16.69,82.29,75.8,270.2,270.2,56.88,25.74,44.03,0.0,0.0,38307595796.0,0.4345,0.0,0.0,0.213,0.0,5.61,0.0,0.0,0.0,2120,8159578207
2021,277810,레인보우로보틱스,-16.38,-12.28,0.0,-11.49,-87.46,-10.31,33.35,3923.61,3923.61,74.99,65.28,23.58,0.0,0.0,8969574693.0,0.1405,0.0,0.0,58.7212,0.0,0.0,0.0,0.0,0.0,27150,526704104234
2021,277880,티에스아이,2.84,0.93,0.0,-0.19,1.72,-1.29,204.41,235.93,235.93,32.85,47.2,85.45,0.0,0.0,67319918067.0,0.5429,0.0,0.0,3.064,0.0,0.0,0.0,0.0,0.0,10400,206266666666
2021,278280,천보,15.69,11.87,0.0,18.64,17.68,506.29,32.2,334.51,334.51,75.65,74.66,68.02,0.0,0.0,271578895592.0,0.6712,0.0,0.0,15.7291,0.0,86.32,0.0,0.0,0.0,348600,4271693950177
2021,278470,에이피알,17.27,9.02,0.0,5.51,4.4,142.73,91.56,180.41,180.41,52.2,17.83,-1.36,0.0,0.0,259146144182.0,2.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,278650,HLB바이오스텝,17.38,12.19,0.0,15.25,17.91,98.23,42.59,188.03,188.03,70.13,10.05,11.1,0.0,0.0,64403026842.0,0.6806,0.0,0.0,7.7637,0.0,53.78,0.0,0.0,0.0,28650,500006369426
2021,278990,EMB,11.39,4.55,0.0,3.54,5.88,9.21,150.49,163.94,163.94,39.92,-10.75,-48.67,0.0,0.0,26027109143.0,0.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000,0
2021,279600,미디어젠,0.9,0.5,0.0,-0.46,1.07,-0.68,81.25,479.58,479.58,55.17,26.22,67.87,0.0,0.0,14995449089.0,0.4666,0.0,0.0,5.0094,0.0,0.0,0.0,0.0,0.0,16050,75118925831
2021,280360,롯데웰푸드,2.74,1.36,0.0,5.06,1.69,1084.71,100.96,120.75,120.75,49.76,3.34,-3.62,0.0,0.0,2145407244785.0,0.8045,0.0,0.0,0.517,0.0,22.58,0.0,0.0,0.0,120500,1109145847632
2021,281740,레이크머티리얼즈,30.82,12.03,0.0,25.27,22.09,206.87,156.1,113.21,113.21,39.05,76.08,344.47,0.0,0.0,81853769513.0,0.5448,0.0,0.0,4.3843,0.0,21.77,0.0,0.0,0.0,5460,358870098039
2021,281820,케이씨텍,10.89,9.26,0.0,15.12,12.17,521.02,17.62,502.45,502.45,85.02,7.71,-7.19,0.0,0.0,344546239687.0,0.7605,0.0,0.0,1.382,0.0,10.44,0.0,0.0,0.0,24050,476147807017
2021,282330,BGF리테일,18.24,5.69,0.0,2.94,2.18,1994.42,220.81,79.52,79.52,31.17,9.7,22.96,0.0,0.0,6781161259022.0,2.6118,0.0,0.0,0.3709,0.0,21.57,0.0,0.0,0.0,145500,2514846414073
2021,282690,동아타이어공업,4.46,3.93,0.0,8.01,9.21,143.89,13.53,278.05,278.05,88.08,25.42,-15.12,0.0,0.0,179555473143.0,0.4269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,282880,코윈테크,6.22,3.94,0.0,6.22,6.91,66.16,57.7,223.21,223.21,63.41,134.48,952.57,0.0,0.0,106349899896.0,0.5705,0.0,0.0,3.4249,0.0,65.36,0.0,0.0,0.0,31150,364239108910
2021,284620,카이노스메드,-111.13,-38.67,0.0,-674.87,-976.01,-112.19,187.37,143.72,143.72,34.8,0.0,-19.54,0.0,0.0,1662425507.0,0.0396,0.0,0.0,50.6016,0.0,0.0,0.0,0.0,0.0,2540,84121435142
2021,284740,쿠쿠홈시스,24.18,17.45,0.0,20.0,18.94,1786.36,38.55,195.81,195.81,72.18,13.55,31.51,0.0,0.0,893242238382.0,0.9214,0.0,0.0,0.9847,0.0,6.43,0.0,0.0,0.0,39200,879565473684
2021,285130,SK케미칼,10.47,6.79,0.0,26.57,12.86,5551.86,54.11,256.21,256.21,64.89,74.31,257.36,0.0,0.0,2089631876416.0,0.5283,0.0,0.0,1.2335,0.0,7.14,0.0,0.0,0.0,149000,2577531954887
2021,285490,노바텍,27.87,24.87,0.0,36.41,38.34,329.49,12.04,1194.19,1194.19,89.26,33.37,12.32,0.0,0.0,90500181369.0,0.6488,0.0,0.0,4.9304,0.0,14.0,0.0,0.0,0.0,42200,446204488778
2021,286750,나노실리칸첨단소재,-22.76,-8.56,0.0,-23.34,-40.32,-16.35,165.88,115.63,115.63,37.61,-19.04,-2532.35,0.0,0.0,7004484412.0,0.2123,0.0,0.0,8.9999,0.0,0.0,0.0,0.0,0.0,3940,63040000000
2021,286940,롯데이노베이트,8.0,4.62,0.0,4.3,3.73,399.66,73.14,165.32,165.32,57.76,9.47,3.14,0.0,0.0,929998711140.0,1.2398,0.0,0.0,0.5881,0.0,21.61,0.0,0.0,0.0,36150,546919537136
2021,287410,제이시스메디칼,28.31,18.22,0.0,29.04,16.6,236.04,55.41,225.47,225.47,64.35,69.97,114.0,0.0,0.0,81295998521.0,1.0977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,288330,파라택시스코리아,-61.05,-56.32,0.0,-1371.6,-1365.7,-263.92,8.39,1249.23,1249.23,92.26,-69.65,-34.8,0.0,0.0,1924158150.0,0.0412,0.0,0.0,782.3351,0.0,0.0,0.0,0.0,0.0,14200,1505336538461
2021,288620,에스프리즘,6.91,4.09,0.0,4.77,10.27,22.58,69.05,235.85,235.85,59.15,0.67,6.19,0.0,0.0,47305873014.0,0.398,0.0,0.0,4.1103,0.0,107.6,0.0,0.0,0.0,27900,194443257676
2021,288980,모아데이타,5.6,4.35,0.0,13.8,5.52,27.1,28.63,326.63,326.63,77.74,42.49,-12.18,0.0,0.0,19642515854.0,0.7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,289010,아이스크림에듀,-10.97,-8.14,0.0,-5.37,-5.68,-69.01,34.84,257.28,257.28,74.16,11.29,-342.6,0.0,0.0,128568295652.0,1.4326,0.0,0.0,0.7771,0.0,0.0,0.0,0.0,0.0,7140,99916241062
2021,289220,자이언트스텝,-2.73,-2.42,0.0,-8.77,-10.47,-29.09,13.03,854.15,854.15,88.47,63.96,-93.51,0.0,0.0,33157055213.0,0.2307,0.0,0.0,47.0968,0.0,0.0,0.0,0.0,0.0,70000,1561590688651
2021,290090,트윔,2.97,2.73,0.0,5.87,10.29,12.67,8.42,1034.43,1034.43,92.23,18.31,-51.41,0.0,0.0,21602999976.0,0.2657,0.0,0.0,9.372,0.0,164.74,0.0,0.0,0.0,27200,202463733650
2021,290270,휴네시온,36.06,29.9,0.0,10.85,56.09,28.8,20.61,302.78,302.78,82.91,4.53,2.64,0.0,0.0,26542241555.0,0.5331,0.0,0.0,2.3369,0.0,24.49,0.0,0.0,0.0,6450,62027874564
2021,290380,대유,8.16,5.66,0.0,17.72,17.82,64.38,44.26,78.38,78.38,69.32,8.0,39.82,0.0,0.0,36326640855.0,0.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,290510,코리아센터,3.61,2.29,0.0,0.0,0.0,174.09,57.88,127.7,127.7,63.34,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,290520,신도기연,2.63,2.03,0.0,-7.03,4.11,-27.98,29.93,291.34,291.34,76.97,-4.28,6.72,0.0,0.0,39794110063.0,0.4927,0.0,0.0,6.4973,0.0,0.0,0.0,0.0,0.0,16400,258553745928
2021,290550,디케이티,11.1,4.26,0.0,5.75,2.77,181.33,160.82,237.18,237.18,38.34,-8.93,25.3,0.0,0.0,315241528615.0,1.5344,0.0,0.0,1.0119,0.0,24.58,0.0,0.0,0.0,15950,319000000000
2021,290650,엘앤씨바이오,16.71,14.51,0.0,28.83,34.11,131.7,15.16,845.31,845.31,86.84,38.53,79.81,0.0,0.0,45677013794.0,0.4253,0.0,0.0,21.6104,0.0,76.02,0.0,0.0,0.0,36600,987097175141
2021,290660,다이나믹솔루션,-31.69,-9.26,0.0,-33.1,-21.0,-76.66,242.37,62.23,62.23,29.21,24.34,46.03,0.0,0.0,23158185846.0,0.4408,0.0,0.0,5.8006,0.0,0.0,0.0,0.0,0.0,3135,134332220367
2021,290670,대보마그네틱,8.61,7.29,0.0,13.42,11.77,57.6,18.07,417.54,417.54,84.69,171.69,560.92,0.0,0.0,42919554645.0,0.6199,0.0,0.0,7.5792,0.0,58.32,0.0,0.0,0.0,41350,325297455968
2021,290690,아리바이오홀딩스,8.67,5.63,0.0,7.22,5.94,50.56,54.12,107.65,107.65,64.88,21.48,-0.38,0.0,0.0,70010753724.0,0.9476,0.0,0.0,7.716,0.0,111.98,0.0,0.0,0.0,10200,540203883495
2021,290720,푸드나무,0.48,0.37,0.0,0.78,0.14,14.94,28.66,330.27,330.27,77.72,63.2,-77.52,0.0,0.0,191195148974.0,2.7145,0.0,0.0,6.3449,0.0,822.57,0.0,0.0,0.0,31800,1213111111111
2021,290740,액트로,3.89,2.9,0.0,-2.34,3.11,-21.57,33.92,210.21,210.21,74.67,-30.2,-158.95,0.0,0.0,92326395351.0,0.9338,0.0,0.0,0.9618,0.0,0.0,0.0,0.0,0.0,8820,88796954314
2021,291230,컴투스엔,-29.76,-17.95,0.0,3.64,-43.48,9.06,65.79,81.18,81.18,60.32,10.01,-75.82,0.0,0.0,24871771373.0,0.4129,0.0,0.0,14.8218,0.0,433.44,0.0,0.0,0.0,15350,368644135188
2021,291650,츌립앤사이언스,-12.18,-11.52,0.0,-1510.39,-1422.73,-40.67,5.72,5748.28,5748.28,94.59,17.84,-3.67,0.0,0.0,269275078.0,0.0081,0.0,0.0,1932.2953,0.0,0.0,0.0,0.0,0.0,17050,520318965517
2021,293480,하나제약,11.12,9.23,0.0,18.33,14.26,360.1,20.48,343.87,343.87,83.0,10.77,13.69,0.0,0.0,196406570950.0,0.6471,0.0,0.0,1.8239,0.0,11.38,0.0,0.0,0.0,20150,358222222222
2021,293780,압타바이오,-17.33,-16.47,0.0,-5081.88,-4778.8,-113.67,5.26,3019.02,3019.02,95.0,-34.41,-87.43,0.0,0.0,223676750.0,0.0034,0.0,0.0,4672.3117,0.0,0.0,0.0,0.0,0.0,37200,1045087500000
2021,293940,신한알파리츠,0.86,0.15,0.0,0.0,0.0,220.73,454.21,29.56,29.56,18.04,0.0,-3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.31,0.0,0.0,0.0,7950,961489130434
2021,294090,이오플로우,-158.52,-47.86,0.0,-3878.98,-4325.59,-268.92,231.23,1142.84,1142.84,30.19,3101.49,-109.14,0.0,0.0,693267504.0,0.0111,0.0,0.0,2955.269,0.0,0.0,0.0,0.0,0.0,49000,2048791946308
2021,294140,레몬,-184.72,-113.71,0.0,-39.06,-155.64,-130.53,62.46,142.62,142.62,61.55,-58.31,-180.8,0.0,0.0,33416382819.0,0.7305,0.0,0.0,4.1397,0.0,0.0,0.0,0.0,0.0,5550,138334047109
2021,294570,쿠콘,5.52,3.55,0.0,27.38,11.65,168.25,55.77,179.32,179.32,64.2,19.6,49.7,0.0,0.0,61441577577.0,0.3042,0.0,0.0,11.9241,0.0,47.84,0.0,0.0,0.0,72600,732634797891
2021,294630,서남,-40.49,-18.45,0.0,-319.48,-351.41,-36.33,119.51,126.36,126.36,45.56,-19.03,23.01,0.0,0.0,1137169357.0,0.0525,0.0,0.0,88.6727,0.0,0.0,0.0,0.0,0.0,3805,100835879218
2021,294870,IPARK현대산업개발,6.11,2.68,0.0,8.13,5.24,2734.35,127.58,174.07,174.07,43.94,-8.35,-53.32,0.0,0.0,3363905605791.0,0.5123,0.0,0.0,0.4487,0.0,18.98,0.0,0.0,0.0,22900,1509247008547
2021,297090,씨에스베어링,-2.03,-0.83,0.0,0.52,-1.19,4.99,143.99,79.24,79.24,40.98,-7.69,-94.75,0.0,0.0,95558016880.0,0.7016,0.0,0.0,5.2069,0.0,1157.92,0.0,0.0,0.0,18250,497562189054
